gene_ids,feature_id,feature_types,genome,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,feature_name
ENSG00000117318,ENSG00000117318,Gene Expression,GRCh38,2842,2.7312138,1.3167336,17.861271676300582,9450.0,9.153875,2842,ID3
ENSG00000011007,ENSG00000011007,Gene Expression,GRCh38,1365,0.5476879,0.43676212,60.54913294797688,1895.0,7.5475016,1365,ELOA
ENSG00000057757,ENSG00000057757,Gene Expression,GRCh38,1854,0.94971097,0.66768116,46.41618497109826,3286.0,8.097731,1854,PITHD1
ENSG00000011009,ENSG00000011009,Gene Expression,GRCh38,152,0.04566474,0.044652797,95.60693641618498,158.0,5.0689044,152,LYPLA2
ENSG00000117308,ENSG00000117308,Gene Expression,GRCh38,240,0.07398844,0.07137923,93.0635838150289,256.0,5.549076,240,GALE
ENSG00000117305,ENSG00000117305,Gene Expression,GRCh38,1074,0.39913294,0.3358527,68.95953757225433,1381.0,7.231287,1074,HMGCL
ENSG00000189266,ENSG00000189266,Gene Expression,GRCh38,2894,2.6219654,1.2870169,16.358381502890175,9072.0,9.113058,2894,PNRC2
ENSG00000188529,ENSG00000188529,Gene Expression,GRCh38,1312,0.53208095,0.42662692,62.080924855491325,1841.0,7.518607,1312,SRSF10
ENSG00000142677,ENSG00000142677,Gene Expression,GRCh38,78,0.02283237,0.022575611,97.7456647398844,79.0,4.3820267,78,IL22RA1
ENSG00000185436,ENSG00000185436,Gene Expression,GRCh38,309,0.09884393,0.09425866,91.0693641618497,342.0,5.8377304,309,IFNLR1
ENSG00000158055,ENSG00000158055,Gene Expression,GRCh38,144,0.04364162,0.042716153,95.83815028901735,151.0,5.0238805,144,GRHL3
ENSG00000001460,ENSG00000001460,Gene Expression,GRCh38,393,0.12601157,0.1186818,88.64161849710983,436.0,6.079933,393,STPG1
ENSG00000001461,ENSG00000001461,Gene Expression,GRCh38,1652,1.2424855,0.8075849,52.2543352601156,4299.0,8.36637,1652,NIPAL3
ENSG00000117602,ENSG00000117602,Gene Expression,GRCh38,2025,2.0132947,1.103034,41.47398843930635,6966.0,8.84894,2025,RCAN3
ENSG00000184454,ENSG00000184454,Gene Expression,GRCh38,68,0.02052023,0.020312527,98.03468208092485,71.0,4.276666,68,NCMAP
ENSG00000133226,ENSG00000133226,Gene Expression,GRCh38,1067,0.40231213,0.3381224,69.16184971098266,1392.0,7.239215,1067,SRRM1
ENSG00000169504,ENSG00000169504,Gene Expression,GRCh38,3366,4.551445,1.7140583,2.7167630057803427,15748.0,9.664532,3366,CLIC4
ENSG00000020633,ENSG00000020633,Gene Expression,GRCh38,206,0.06358381,0.061644163,94.04624277456648,220.0,5.398163,206,RUNX3
ENSG00000117614,ENSG00000117614,Gene Expression,GRCh38,2308,1.2563584,0.8137522,33.29479768786127,4347.0,8.377471,2308,SYF2
ENSG00000117616,ENSG00000117616,Gene Expression,GRCh38,2990,3.3083816,1.4605623,13.583815028901736,11447.0,9.345571,2990,RSRP1
ENSG00000183726,ENSG00000183726,Gene Expression,GRCh38,2819,2.2898843,1.1908524,18.526011560693647,7923.0,8.977652,2819,TMEM50A
ENSG00000204178,ENSG00000204178,Gene Expression,GRCh38,1925,0.9763006,0.68122673,44.36416184971098,3378.0,8.125335,1925,MACO1
ENSG00000157978,ENSG00000157978,Gene Expression,GRCh38,1595,0.7265896,0.5461482,53.90173410404624,2514.0,7.830028,1595,LDLRAP1
ENSG00000117643,ENSG00000117643,Gene Expression,GRCh38,1727,0.7346821,0.55082417,50.08670520231213,2542.0,7.8410997,1727,MAN1C1
ENSG00000162430,ENSG00000162430,Gene Expression,GRCh38,2390,1.4621388,0.9010304,30.924855491329485,5059.0,8.529121,2390,SELENON
ENSG00000117640,ENSG00000117640,Gene Expression,GRCh38,2319,1.2604046,0.81554383,32.97687861271677,4361.0,8.380686,2319,MTFR1L
ENSG00000182749,ENSG00000182749,Gene Expression,GRCh38,999,0.35693642,0.3052295,71.1271676300578,1235.0,7.1196356,999,PAQR7
ENSG00000117632,ENSG00000117632,Gene Expression,GRCh38,628,0.21416184,0.194054,81.84971098265896,741.0,6.6093493,628,STMN1
ENSG00000158006,ENSG00000158006,Gene Expression,GRCh38,740,0.25606936,0.22798729,78.61271676300578,886.0,6.787845,740,PAFAH2
ENSG00000175087,ENSG00000175087,Gene Expression,GRCh38,514,0.16734104,0.15472855,85.14450867052024,579.0,6.363028,514,PDIK1L
ENSG00000197245,ENSG00000197245,Gene Expression,GRCh38,349,0.11069364,0.10498472,89.91329479768785,383.0,5.9506426,349,FAM110D
ENSG00000142684,ENSG00000142684,Gene Expression,GRCh38,1017,0.38121387,0.32296273,70.60693641618498,1319.0,7.185387,1017,ZNF593
ENSG00000142675,ENSG00000142675,Gene Expression,GRCh38,883,0.35144508,0.30117446,74.47976878612717,1216.0,7.104144,883,CNKSR1
ENSG00000130695,ENSG00000130695,Gene Expression,GRCh38,277,0.0849711,0.08155335,91.99421965317919,294.0,5.6869755,277,CEP85
ENSG00000142669,ENSG00000142669,Gene Expression,GRCh38,1928,0.92398846,0.65440035,44.277456647398836,3197.0,8.070281,1928,SH3BGRL3
ENSG00000158062,ENSG00000158062,Gene Expression,GRCh38,904,0.30780348,0.268349,73.8728323699422,1065.0,6.9716687,904,UBXN11
ENSG00000169442,ENSG00000169442,Gene Expression,GRCh38,405,0.13583815,0.12737083,88.29479768786128,470.0,6.154858,405,CD52
ENSG00000176092,ENSG00000176092,Gene Expression,GRCh38,112,0.035549134,0.03493185,96.76300578034682,123.0,4.8202815,112,CRYBG2
ENSG00000117682,ENSG00000117682,Gene Expression,GRCh38,732,0.2450867,0.21920517,78.84393063583815,848.0,6.744059,732,DHDDS
ENSG00000117713,ENSG00000117713,Gene Expression,GRCh38,2043,1.0179191,0.70206684,40.95375722543353,3522.0,8.1670685,2043,ARID1A
ENSG00000060642,ENSG00000060642,Gene Expression,GRCh38,549,0.17630059,0.16237442,84.13294797687861,610.0,6.4150968,549,PIGV
ENSG00000204160,ENSG00000204160,Gene Expression,GRCh38,798,0.27196532,0.2405632,76.93641618497111,941.0,6.8480053,798,ZDHHC18
ENSG00000142751,ENSG00000142751,Gene Expression,GRCh38,1156,0.4465318,0.36916882,66.58959537572254,1545.0,7.343426,1156,GPN2
ENSG00000198746,ENSG00000198746,Gene Expression,GRCh38,419,0.13265896,0.124567926,87.89017341040463,459.0,6.1312265,419,GPATCH3
ENSG00000090273,ENSG00000090273,Gene Expression,GRCh38,2386,1.3257226,0.84403074,31.040462427745663,4587.0,8.431199,2386,NUDC
ENSG00000175707,ENSG00000175707,Gene Expression,GRCh38,395,0.12630057,0.11893843,88.58381502890174,437.0,6.082219,395,KDF1
ENSG00000253368,ENSG00000253368,Gene Expression,GRCh38,885,0.3014451,0.26347527,74.42196531791907,1043.0,6.9508147,885,TRNP1
ENSG00000158246,ENSG00000158246,Gene Expression,GRCh38,303,0.0933526,0.089248754,91.24277456647398,323.0,5.7807436,303,TENT5B
ENSG00000090020,ENSG00000090020,Gene Expression,GRCh38,599,0.19566473,0.1787023,82.6878612716763,677.0,6.5191474,599,SLC9A1
ENSG00000142784,ENSG00000142784,Gene Expression,GRCh38,2134,1.0395954,0.71275145,38.323699421965316,3597.0,8.188133,2134,WDTC1
ENSG00000186501,ENSG00000186501,Gene Expression,GRCh38,1614,0.69768786,0.52926725,53.35260115606937,2414.0,7.7894545,1614,TMEM222
ENSG00000142765,ENSG00000142765,Gene Expression,GRCh38,1602,0.9419075,0.6636708,53.69942196531792,3259.0,8.089482,1602,SYTL1
ENSG00000142733,ENSG00000142733,Gene Expression,GRCh38,2000,1.0057803,0.6960332,42.19653179190751,3480.0,8.155075,2000,MAP3K6
ENSG00000142748,ENSG00000142748,Gene Expression,GRCh38,82,0.024566473,0.02426957,97.6300578034682,85.0,4.454347,82,FCN3
ENSG00000174950,ENSG00000174950,Gene Expression,GRCh38,298,0.09739885,0.09294269,91.38728323699422,337.0,5.8230457,298,CD164L2
ENSG00000181773,ENSG00000181773,Gene Expression,GRCh38,66,0.019075144,0.018895494,98.09248554913295,66.0,4.204693,66,GPR3
ENSG00000158195,ENSG00000158195,Gene Expression,GRCh38,3217,3.6777456,1.5428163,7.023121387283238,12725.0,9.451403,3217,WASF2
ENSG00000126705,ENSG00000126705,Gene Expression,GRCh38,1472,0.5751445,0.454347,57.45664739884393,1990.0,7.596392,1472,AHDC1
ENSG00000000938,ENSG00000000938,Gene Expression,GRCh38,524,0.17745665,0.16335672,84.85549132947978,614.0,6.4216223,524,FGR
ENSG00000126709,ENSG00000126709,Gene Expression,GRCh38,2125,1.1676301,0.77363443,38.58381502890174,4040.0,8.304248,2125,IFI6
ENSG00000009780,ENSG00000009780,Gene Expression,GRCh38,1131,0.41156068,0.34469596,67.3121387283237,1424.0,7.261927,1131,FAM76A
ENSG00000117758,ENSG00000117758,Gene Expression,GRCh38,1749,0.73121387,0.5488228,49.45086705202312,2530.0,7.8363695,1749,STX12
ENSG00000117751,ENSG00000117751,Gene Expression,GRCh38,1048,0.38381502,0.32484418,69.71098265895954,1328.0,7.192182,1048,PPP1R8
ENSG00000130775,ENSG00000130775,Gene Expression,GRCh38,785,0.2734104,0.24169867,77.3121387283237,946.0,6.853299,785,THEMIS2
ENSG00000117748,ENSG00000117748,Gene Expression,GRCh38,441,0.13815029,0.1294044,87.25433526011561,478.0,6.1717005,441,RPA2
ENSG00000130768,ENSG00000130768,Gene Expression,GRCh38,105,0.03150289,0.031016856,96.96531791907515,109.0,4.7004805,105,SMPDL3B
ENSG00000158161,ENSG00000158161,Gene Expression,GRCh38,593,0.20086706,0.18304384,82.86127167630057,695.0,6.5453496,593,EYA3
ENSG00000169403,ENSG00000169403,Gene Expression,GRCh38,150,0.044219654,0.043269865,95.66473988439307,153.0,5.0369525,150,PTAFR
ENSG00000126698,ENSG00000126698,Gene Expression,GRCh38,2446,1.3771676,0.8659097,29.306358381502896,4765.0,8.469263,2446,DNAJC8
ENSG00000130770,ENSG00000130770,Gene Expression,GRCh38,3200,4.5193644,1.7082627,7.514450867052025,15637.0,9.657459,3200,ATP5IF1
ENSG00000130766,ENSG00000130766,Gene Expression,GRCh38,620,0.20260115,0.18448684,82.08092485549133,701.0,6.5539336,620,SESN2
ENSG00000130772,ENSG00000130772,Gene Expression,GRCh38,464,0.14768787,0.13774937,86.58959537572255,511.0,6.2383246,464,MED18
ENSG00000204138,ENSG00000204138,Gene Expression,GRCh38,1524,0.682948,0.52054703,55.95375722543352,2363.0,7.7681103,1524,PHACTR4
ENSG00000180198,ENSG00000180198,Gene Expression,GRCh38,514,0.16936417,0.15646015,85.14450867052024,586.0,6.375025,514,RCC1
ENSG00000180098,ENSG00000180098,Gene Expression,GRCh38,1198,0.4482659,0.37036693,65.3757225433526,1551.0,7.3472996,1198,TRNAU1AP
ENSG00000120656,ENSG00000120656,Gene Expression,GRCh38,1206,0.45751446,0.37673256,65.14450867052022,1583.0,7.3677087,1206,TAF12
ENSG00000188060,ENSG00000188060,Gene Expression,GRCh38,62,0.017919075,0.01776042,98.20809248554913,62.0,4.1431346,62,RAB42
ENSG00000162419,ENSG00000162419,Gene Expression,GRCh38,688,0.23092486,0.2077658,80.11560693641619,799.0,6.684612,688,GMEB1
ENSG00000198492,ENSG00000198492,Gene Expression,GRCh38,1839,0.8699422,0.62590754,46.849710982658955,3010.0,8.010028,1839,YTHDF2
ENSG00000159023,ENSG00000159023,Gene Expression,GRCh38,874,0.31040463,0.27033597,74.73988439306358,1074.0,6.980076,874,EPB41
ENSG00000253304,ENSG00000253304,Gene Expression,GRCh38,1405,0.53237,0.42681554,59.39306358381503,1842.0,7.51915,1405,TMEM200B
ENSG00000116350,ENSG00000116350,Gene Expression,GRCh38,2276,1.284682,0.82622683,34.21965317919076,4445.0,8.39976,2276,SRSF4
ENSG00000116353,ENSG00000116353,Gene Expression,GRCh38,1083,0.40260115,0.33832848,68.69942196531792,1393.0,7.2399325,1083,MECR
ENSG00000060656,ENSG00000060656,Gene Expression,GRCh38,1513,0.6578035,0.5054935,56.27167630057804,2276.0,7.730614,1513,PTPRU
ENSG00000162511,ENSG00000162511,Gene Expression,GRCh38,2272,1.250867,0.8113155,34.335260115606935,4328.0,8.373092,2272,LAPTM5
ENSG00000162512,ENSG00000162512,Gene Expression,GRCh38,2968,2.1442196,1.1455657,14.21965317919075,7419.0,8.911934,2968,SDC3
ENSG00000134644,ENSG00000134644,Gene Expression,GRCh38,2263,1.2580925,0.8145204,34.59537572254335,4353.0,8.37885,2263,PUM1
ENSG00000084628,ENSG00000084628,Gene Expression,GRCh38,91,0.03034682,0.029895464,97.3699421965318,105.0,4.6634393,91,NKAIN1
ENSG00000060688,ENSG00000060688,Gene Expression,GRCh38,2192,1.1907514,0.7842446,36.64739884393063,4120.0,8.323852,2192,SNRNP40
ENSG00000121766,ENSG00000121766,Gene Expression,GRCh38,1542,0.6485549,0.4998991,55.43352601156069,2244.0,7.7164607,1542,ZCCHC17
ENSG00000168528,ENSG00000168528,Gene Expression,GRCh38,1869,1.416763,0.882429,45.982658959537574,4902.0,8.497602,1869,SERINC2
ENSG00000142910,ENSG00000142910,Gene Expression,GRCh38,1888,0.8517341,0.61612254,45.4335260115607,2947.0,7.988882,1888,TINAGL1
ENSG00000084636,ENSG00000084636,Gene Expression,GRCh38,3388,4.849133,1.7662934,2.0809248554913284,16778.0,9.727883,3388,COL16A1
ENSG00000121774,ENSG00000121774,Gene Expression,GRCh38,3082,2.9182081,1.3656344,10.924855491329478,10097.0,9.220093,3082,KHDRBS1
ENSG00000121775,ENSG00000121775,Gene Expression,GRCh38,584,0.19219653,0.17579743,83.121387283237,665.0,6.50129,584,TMEM39B
ENSG00000025800,ENSG00000025800,Gene Expression,GRCh38,1116,0.40953758,0.3432617,67.74566473988439,1417.0,7.257003,1116,KPNA6
ENSG00000084652,ENSG00000084652,Gene Expression,GRCh38,2247,1.182948,0.78067625,35.05780346820809,4093.0,8.317278,2247,TXLNA
ENSG00000160050,ENSG00000160050,Gene Expression,GRCh38,419,0.1283237,0.12073308,87.89017341040463,444.0,6.0980744,419,CCDC28B
ENSG00000160051,ENSG00000160051,Gene Expression,GRCh38,222,0.06763006,0.065441296,93.58381502890174,234.0,5.4595857,222,IQCC
ENSG00000160055,ENSG00000160055,Gene Expression,GRCh38,1504,0.617052,0.48060477,56.53179190751445,2135.0,7.6666903,1504,TMEM234
ENSG00000084623,ENSG00000084623,Gene Expression,GRCh38,2764,2.0381503,1.1112489,20.115606936416185,7052.0,8.861208,2764,EIF3I
ENSG00000183615,ENSG00000183615,Gene Expression,GRCh38,453,0.14306359,0.13371202,86.90751445086705,495.0,6.206576,453,FAM167B
ENSG00000182866,ENSG00000182866,Gene Expression,GRCh38,195,0.05867052,0.057013895,94.36416184971098,203.0,5.31812,195,LCK
ENSG00000116478,ENSG00000116478,Gene Expression,GRCh38,2457,1.5124277,0.9212495,28.988439306358384,5233.0,8.562931,2457,HDAC1
ENSG00000175130,ENSG00000175130,Gene Expression,GRCh38,2171,1.4789017,0.90781564,37.25433526011561,5117.0,8.540519,2171,MARCKSL1
ENSG00000162526,ENSG00000162526,Gene Expression,GRCh38,166,0.04884393,0.04768854,95.20231213872833,169.0,5.1357985,166,TSSK3
ENSG00000225828,ENSG00000225828,Gene Expression,GRCh38,483,0.15057804,0.14026445,86.04046242774567,521.0,6.2576675,483,FAM229A
ENSG00000160058,ENSG00000160058,Gene Expression,GRCh38,2291,1.3066474,0.83579516,33.786127167630056,4521.0,8.41671,2291,BSDC1
ENSG00000160062,ENSG00000160062,Gene Expression,GRCh38,993,0.34913296,0.29946214,71.30057803468208,1208.0,7.097549,993,ZBTB8A
ENSG00000162520,ENSG00000162520,Gene Expression,GRCh38,1369,0.5343931,0.42813492,60.43352601156069,1849.0,7.522941,1369,SYNC
ENSG00000162522,ENSG00000162522,Gene Expression,GRCh38,2244,1.8442197,1.0452888,35.14450867052024,6381.0,8.761237,2244,KIAA1522
ENSG00000134684,ENSG00000134684,Gene Expression,GRCh38,1139,0.4182081,0.34939417,67.08092485549133,1447.0,7.2779384,1139,YARS
ENSG00000116497,ENSG00000116497,Gene Expression,GRCh38,1447,0.59046245,0.46402484,58.179190751445084,2043.0,7.622664,1447,S100PBP
ENSG00000160097,ENSG00000160097,Gene Expression,GRCh38,595,0.19971098,0.18208069,82.80346820809248,691.0,6.539586,595,FNDC5
ENSG00000121900,ENSG00000121900,Gene Expression,GRCh38,1489,0.75404626,0.5619253,56.96531791907514,2609.0,7.8671055,1489,TMEM54
ENSG00000116514,ENSG00000116514,Gene Expression,GRCh38,740,0.24971098,0.22291231,78.61271676300578,864.0,6.7627296,740,RNF19B
ENSG00000142920,ENSG00000142920,Gene Expression,GRCh38,661,0.21907514,0.19809249,80.89595375722544,758.0,6.632002,661,AZIN2
ENSG00000116525,ENSG00000116525,Gene Expression,GRCh38,387,0.12196532,0.1150819,88.81502890173411,422.0,6.0473723,387,TRIM62
ENSG00000160094,ENSG00000160094,Gene Expression,GRCh38,1949,0.8875722,0.63529146,43.67052023121387,3071.0,8.030084,1949,ZNF362
ENSG00000134686,ENSG00000134686,Gene Expression,GRCh38,1601,0.6624277,0.508279,53.72832369942196,2292.0,7.737616,1601,PHC2
ENSG00000163866,ENSG00000163866,Gene Expression,GRCh38,1063,0.37543353,0.31876898,69.27745664739884,1299.0,7.17012,1063,SMIM12
ENSG00000189280,ENSG00000189280,Gene Expression,GRCh38,138,0.04248555,0.041607812,96.01156069364161,147.0,4.9972124,138,GJB5
ENSG00000189433,ENSG00000189433,Gene Expression,GRCh38,59,0.017630057,0.01747645,98.29479768786126,61.0,4.1271343,59,GJB4
ENSG00000188910,ENSG00000188910,Gene Expression,GRCh38,174,0.054913294,0.05345858,94.97109826589596,190.0,5.2522736,174,GJB3
ENSG00000187513,ENSG00000187513,Gene Expression,GRCh38,379,0.123410404,0.11636906,89.04624277456648,427.0,6.059123,379,GJA4
ENSG00000243749,ENSG00000243749,Gene Expression,GRCh38,1873,0.86849713,0.62513447,45.86705202312139,3005.0,8.008366,1873,TMEM35B
ENSG00000163867,ENSG00000163867,Gene Expression,GRCh38,1139,0.40462428,0.33976984,67.08092485549133,1400.0,7.2449417,1139,ZMYM6
ENSG00000197056,ENSG00000197056,Gene Expression,GRCh38,252,0.07658959,0.07379826,92.71676300578035,265.0,5.583496,252,ZMYM1
ENSG00000116560,ENSG00000116560,Gene Expression,GRCh38,3121,3.6231215,1.5310701,9.797687861271676,12536.0,9.4364395,3121,SFPQ
ENSG00000146463,ENSG00000146463,Gene Expression,GRCh38,1274,0.49537572,0.4023775,63.17919075144509,1714.0,7.4471684,1274,ZMYM4
ENSG00000142687,ENSG00000142687,Gene Expression,GRCh38,1556,0.6979769,0.5294375,55.02890173410404,2415.0,7.7898684,1556,KIAA0319L
ENSG00000020129,ENSG00000020129,Gene Expression,GRCh38,1378,0.5265896,0.42303622,60.17341040462427,1822.0,7.508239,1378,NCDN
ENSG00000116819,ENSG00000116819,Gene Expression,GRCh38,145,0.043063585,0.04216214,95.8092485549133,149.0,5.0106354,145,TFAP2E
ENSG00000126067,ENSG00000126067,Gene Expression,GRCh38,2829,2.1771677,1.1559901,18.23699421965318,7533.0,8.927181,2829,PSMB2
ENSG00000142686,ENSG00000142686,Gene Expression,GRCh38,531,0.16763006,0.1549761,84.65317919075144,580.0,6.364751,531,C1orf216
ENSG00000134698,ENSG00000134698,Gene Expression,GRCh38,840,0.29046243,0.25500062,75.72254335260115,1005.0,6.9137373,840,AGO4
ENSG00000092847,ENSG00000092847,Gene Expression,GRCh38,2214,1.234104,0.8038403,36.01156069364162,4270.0,8.359603,2214,AGO1
ENSG00000126070,ENSG00000126070,Gene Expression,GRCh38,1373,0.5482659,0.43713552,60.31791907514451,1897.0,7.548556,1373,AGO3
ENSG00000116863,ENSG00000116863,Gene Expression,GRCh38,644,0.2115607,0.19190936,81.38728323699422,732.0,6.5971456,644,ADPRHL2
ENSG00000171812,ENSG00000171812,Gene Expression,GRCh38,745,0.2549133,0.22706649,78.46820809248555,882.0,6.783325,745,COL8A2
ENSG00000054116,ENSG00000054116,Gene Expression,GRCh38,1783,0.79797685,0.58666205,48.468208092485554,2761.0,7.9237103,1783,TRAPPC3
ENSG00000116871,ENSG00000116871,Gene Expression,GRCh38,2638,1.75,1.011601,23.75722543352601,6055.0,8.708805,2638,MAP7D1
ENSG00000054118,ENSG00000054118,Gene Expression,GRCh38,2794,2.4343932,1.2338402,19.248554913294804,8423.0,9.03884,2794,THRAP3
ENSG00000214193,ENSG00000214193,Gene Expression,GRCh38,504,0.16040462,0.14876875,85.43352601156069,555.0,6.3207684,504,SH3D21
ENSG00000142694,ENSG00000142694,Gene Expression,GRCh38,753,0.25144508,0.22429895,78.23699421965318,870.0,6.769642,753,EVA1B
ENSG00000196182,ENSG00000196182,Gene Expression,GRCh38,1967,0.9199422,0.6522951,43.15028901734104,3183.0,8.065893,1967,STK40
ENSG00000181817,ENSG00000181817,Gene Expression,GRCh38,1610,0.68757224,0.52329093,53.46820809248555,2379.0,7.7748556,1610,LSM10
ENSG00000116885,ENSG00000116885,Gene Expression,GRCh38,462,0.14566474,0.13598502,86.64739884393063,504.0,6.2245584,462,OSCP1
ENSG00000119535,ENSG00000119535,Gene Expression,GRCh38,278,0.084682085,0.08128694,91.96531791907515,293.0,5.68358,278,CSF3R
ENSG00000163873,ENSG00000163873,Gene Expression,GRCh38,68,0.020809248,0.020595694,98.03468208092485,72.0,4.2904596,68,GRIK3
ENSG00000163874,ENSG00000163874,Gene Expression,GRCh38,1854,1.2407514,0.8068113,46.41618497109826,4293.0,8.364974,1854,ZC3H12A
ENSG00000163875,ENSG00000163875,Gene Expression,GRCh38,2995,3.6280346,1.5321323,13.439306358381497,12553.0,9.437795,2995,MEAF6
ENSG00000163877,ENSG00000163877,Gene Expression,GRCh38,1226,0.46676302,0.38305795,64.56647398843931,1615.0,7.387709,1226,SNIP1
ENSG00000163879,ENSG00000163879,Gene Expression,GRCh38,600,0.20115606,0.18328448,82.65895953757226,696.0,6.5467854,600,DNALI1
ENSG00000134697,ENSG00000134697,Gene Expression,GRCh38,1214,0.4783237,0.3909088,64.91329479768785,1655.0,7.4121604,1214,GNL2
ENSG00000169218,ENSG00000169218,Gene Expression,GRCh38,199,0.059248555,0.057559747,94.2485549132948,205.0,5.327876,199,RSPO1
ENSG00000116922,ENSG00000116922,Gene Expression,GRCh38,1336,0.5300578,0.42530552,61.38728323699423,1834.0,7.5147996,1336,C1orf109
ENSG00000183317,ENSG00000183317,Gene Expression,GRCh38,71,0.021387283,0.021161783,97.94797687861272,74.0,4.317488,71,EPHA10
ENSG00000196449,ENSG00000196449,Gene Expression,GRCh38,546,0.17861272,0.16433808,84.21965317919076,618.0,6.4281054,546,YRDC
ENSG00000197982,ENSG00000197982,Gene Expression,GRCh38,2308,1.3777456,0.8661528,33.29479768786127,4767.0,8.469683,2308,C1orf122
ENSG00000188786,ENSG00000188786,Gene Expression,GRCh38,635,0.21069364,0.19119346,81.64739884393065,729.0,6.5930443,635,MTF1
ENSG00000204084,ENSG00000204084,Gene Expression,GRCh38,1446,0.56098264,0.44531554,58.20809248554914,1941.0,7.5714736,1446,INPP5B
ENSG00000183431,ENSG00000183431,Gene Expression,GRCh38,1867,0.87254333,0.6272976,46.040462427745666,3019.0,8.013012,1867,SF3A3
ENSG00000183386,ENSG00000183386,Gene Expression,GRCh38,1293,0.4696532,0.38502645,62.63005780346821,1625.0,7.3938785,1293,FHL3
ENSG00000183520,ENSG00000183520,Gene Expression,GRCh38,801,0.26242775,0.23303665,76.84971098265896,908.0,6.812345,801,UTP11
